datetime,lat,lng,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,search_basis,reason_for_stop,area_risk,outcome
2011-04-19_13:40:00,-26.11269029999999,28.03674070000001,30.117934385238534,25.0,medium,female,d2c8e20a5a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2012-10-24_12:15:00,-26.189381899999987,27.793247000000008,35.02225755035078,34.0,tall,female,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-02-27_11:43:00,-26.1502226,28.086201400000007,28.852191965293375,37.0,tall,male,d035c615e2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2012-12-11_20:21:00,-23.356839099999995,19.490566299999998,30.286857356232506,24.0,medium,female,fa9ae817a9,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,warning
2010-07-25_18:05:00,-27.130115699999998,27.70056440000002,18.528590255385325,58.0,medium,male,0bc116322b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-02-21_21:30:00,-26.285142199999996,28.059599000000006,32.16397755102625,23.0,tall,male,392b1090b2,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2011-05-21_21:22:00,-26.498396999999997,30.75936200000001,26.623051482414215,27.0,tall,female,a9b7a026f0,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2013-11-14_13:07:00,-26.895781,17.322176600000006,54.74616020577746,45.0,tall,female,01aa59bb70,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-06-28_00:10:00,-27.530773100000005,32.45440620000001,39.26445594656662,24.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-03-09_13:02:00,-26.16627600000001,29.221000000000004,30.195752338541535,45.0,tall,female,422839ab62,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-10-18_08:04:00,-27.530773100000005,32.45440620000001,44.133225863383736,35.0,tall,female,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2014-02-05_00:58:00,-27.1756381,29.865343600000003,20.13295442178327,49.0,medium,female,4c7e26f974,vehicular,safety violation,,,,False,False,False,False,,safety violation,low,warning
2011-02-02_09:20:00,-27.530773100000005,32.45440620000001,15.846011560644529,63.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2016-06-02_08:39:00,-26.1125963,28.0289633,23.434482275820166,49.0,tall,female,963f2c3d0d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2012-05-26_18:36:00,-26.1611305,27.93756520000001,39.792748439290804,29.0,medium,female,7f2ba40c1b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2013-04-14_09:53:00,-27.170495399999993,24.5496378,20.129284305250508,19.0,tall,female,be02c342d3,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2016-11-04_09:45:00,-26.602446399999998,27.769506700000008,48.231984389818905,53.0,tall,male,1b56d08e5c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-04-04_14:41:00,-26.1849373,28.01782390000001,35.467255460486456,21.0,medium,female,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2013-04-21_23:38:00,-26.5913606,30.391878000000005,20.990588542647274,45.0,tall,male,724faddb76,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2017-09-06_19:37:00,-26.239686499999998,28.10348709999998,20.749945025804802,36.0,medium,female,925e298f55,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2016-07-27_23:30:00,-26.080813299999996,27.99554090000001,28.485707541734772,21.0,medium,male,1b55d714e1,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,other,vehicle equipment violation,high,arrest
2013-06-25_10:35:00,-26.149838999999986,27.91685539999999,33.661990179100364,71.0,medium,female,55fba78524,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2015-07-14_03:16:00,-26.178976,27.951088000000027,21.337658855376304,34.0,medium,male,a1e3ace771,vehicular,registration,,,,False,False,False,False,,registration,very high,warning
2017-04-25_08:57:00,-26.281683,28.07098800000003,33.78594166293001,36.0,short,male,4af3cba1d7,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-01-27_12:46:00,-26.225860499999996,28.062057300000006,14.263743761257494,24.0,tall,male,8352dce69b,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-04-18_16:20:00,-27.130115699999998,27.70056440000002,33.19926826564193,59.0,medium,female,0bc116322b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2013-11-05_12:50:00,-27.193009399999994,24.69946130000001,34.840889183417055,42.0,tall,male,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2011-06-26_13:12:00,-26.1695164,27.951567100000005,16.71741277924316,24.0,tall,female,e97ce2d9cb,vehicular,registration,,,,False,False,False,False,,registration,very high,citation
2013-12-29_12:51:00,-26.1363446,27.898808000000002,29.6438573393303,21.0,medium,female,f9d7f04fc0,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2013-08-15_15:15:00,-27.09048,28.886583,36.81464477161574,34.0,tall,male,a9b7a026f0,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,citation
2013-08-28_23:29:00,-26.051919399999996,28.039569500000027,27.726075648734188,21.0,tall,female,c905938f10,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2012-10-28_15:48:00,-26.213526999999992,28.03235579999999,23.04527461710846,42.0,short,female,9d41edf114,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2010-06-24_17:44:00,-28.8071118,27.056433700000028,30.572638322893866,18.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2012-02-02_01:00:00,-26.839437599999997,27.84014709999998,20.590349183139836,36.0,medium,male,01aa59bb70,vehicular,moving traffic violation,True,True,False,False,True,False,True,consent,moving traffic violation,medium,arrest
2013-08-26_12:21:00,-26.895781,17.322176600000006,30.592485956938035,27.0,tall,male,01aa59bb70,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2016-03-04_08:12:00,-26.230218099999995,27.80849519999998,22.659875665461392,21.0,medium,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2014-02-14_01:54:00,-26.1846332,27.943735599999982,14.793463157662487,41.0,tall,,43a72bc466,vehicular,safety violation,,,,False,False,False,False,,safety violation,very high,warning
2011-12-15_18:08:00,-26.26872319999999,28.013257700000025,35.262134187410396,41.0,tall,male,0bfa5a7f73,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2018-01-30_11:37:00,-26.119490899999995,28.12989300000001,22.086796578383677,20.0,medium,male,5ae31d9ff9,vehicular,moving traffic violation,False,False,False,True,True,True,False,other,moving traffic violation,high,arrest
2011-05-08_15:43:00,-26.256442999999997,28.110940000000028,30.626185671309287,57.0,tall,female,72037bef5d,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2014-09-12_11:21:00,-26.145177899999986,28.41238079999998,38.823902979704464,29.0,tall,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-05-18_17:29:00,-28.8071118,27.056433700000028,34.64392491180091,47.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2010-02-04_17:21:00,-26.14587629999999,27.96994029999999,13.651576222318774,24.0,medium,male,13c1091001,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,arrest
2011-05-24_03:12:00,-27.530773100000005,32.45440620000001,23.936291551633477,23.0,tall,male,7c6f123f51,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2012-09-04_20:38:00,-26.1922025,27.87226959999998,23.77289257288488,59.0,tall,female,25b26f360e,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2014-09-26_06:22:00,-26.209959599999998,30.076572999999982,33.29647685876883,33.0,tall,male,f5b63ab74a,vehicular,investigative stop,True,False,False,False,True,True,False,other,investigative stop,low,arrest
2015-11-12_16:18:00,-26.1877816,27.958292500000027,18.842731787215723,27.0,tall,male,080ab8807b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-05-20_12:21:00,-26.168846999999985,27.93860740000001,16.192599174254283,45.0,medium,male,dfa33c336f,vehicular,vehicle equipment violation,True,True,False,False,True,True,True,probable cause,vehicle equipment violation,very high,arrest
2012-06-12_11:03:00,-26.613766,31.221045599999982,21.130237842698513,22.0,short,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-09-09_09:08:00,-26.2806895,28.130003700000003,32.38469054204104,19.0,medium,female,a3f840e016,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,medium,warning
2010-01-25_01:00:00,-26.19464539999999,27.944057700000002,19.595349147063864,26.0,tall,male,88ef34d431,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-08-01_09:00:00,-26.1761658,28.044540799999965,37.26885943520238,56.0,tall,male,a983204b21,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2011-04-23_18:15:00,-26.285224200000002,28.08212590000001,22.920042996867977,19.0,tall,male,0c3f7552a1,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-04-19_01:42:00,-27.530773100000005,32.45440620000001,21.258337784808877,32.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2012-10-11_02:08:00,-26.282361199999997,28.074069300000005,30.652179995016976,21.0,tall,male,167b66ce60,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2017-07-14_12:49:00,-26.207926,28.027581000000026,13.06467770425038,31.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2012-07-13_13:02:00,-26.613766,31.221045599999982,26.65088880696959,18.0,tall,female,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2011-07-27_18:10:00,-26.240416999999987,29.64926700000001,25.114952157481085,24.0,tall,female,b2cf3c24b7,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2015-03-14_18:30:00,-26.166908499999998,27.902746300000004,27.061165596162617,22.0,medium,male,529fc1bfb1,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2015-02-11_10:48:00,-26.1875548,27.987833900000027,32.22193465171659,30.0,medium,female,b67121e7bf,vehicular,registration,,,,False,False,False,False,,registration,very high,warning
2010-01-05_12:35:00,-26.697170999999997,26.680463800000027,30.068607222315695,66.0,tall,male,fffe5752f3,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2011-06-02_16:41:00,-26.199514,27.961654100000004,25.02997196282904,43.0,short,male,1efbb4af4c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2018-06-19_10:08:00,-26.111975,28.029593000000006,39.62888421762816,24.0,medium,male,33b2c0bf9c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2014-07-02_01:00:00,-26.246116999999998,28.07989590000001,32.58415187779442,23.0,tall,female,7bc663afd6,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2014-09-12_12:50:00,-27.09048,28.886583,46.76799900899014,44.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-06-03_07:40:00,-26.1266751,27.87924950000003,37.3995000394725,33.0,medium,female,79af04892d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-09-28_01:30:00,-27.530773100000005,32.45440620000001,32.691482150347845,54.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2016-11-26_11:44:00,-28.8687466,27.77701740000002,22.562430887734774,48.0,medium,male,22bb9207f7,vehicular,registration,,,,False,False,False,False,,registration,very low,warning
2014-02-18_02:10:00,-26.097323099999997,27.94854509999999,19.739882467429492,39.0,medium,,3f3d42c692,vehicular,moving traffic violation,False,False,False,True,True,True,True,other,moving traffic violation,high,arrest
2015-04-10_07:45:00,-26.1518577,27.97835759999998,30.99331005289931,24.0,medium,male,a773a4fff8,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2016-08-04_11:55:00,-26.209959599999998,30.076572999999982,39.53764288788838,36.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-12-29_04:29:00,-27.530773100000005,32.45440620000001,24.108235262831016,29.0,tall,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2013-09-24_03:59:00,-26.066967799999986,28.018072800000027,23.58974194003891,59.0,tall,male,7f79da4426,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-09-26_21:31:00,-26.839437599999997,27.84014709999998,20.668920189452923,53.0,medium,male,273c27bb0c,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2018-10-23_08:33:00,-26.198335899999996,27.903882300000006,39.01756555788651,40.0,tall,male,9e39306399,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2014-11-19_17:46:00,-26.1088977,28.003384800000006,24.701237303287275,62.0,tall,male,e1ebf60eeb,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2017-04-21_13:17:00,-26.200256699999997,27.829459200000016,34.18754208100404,36.0,tall,female,7dcd081b3c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2016-02-05_12:44:00,-26.2834632,28.046671099999998,17.192253607978518,51.0,medium,male,0bfa5a7f73,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-12-06_09:22:00,-27.171765399999998,29.856117400000016,30.434027013848407,43.0,tall,male,f5d8fbd78b,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2015-06-05_14:04:00,-26.210012999999996,27.86977100000003,26.832015273638866,73.0,tall,female,4265ea192b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2014-07-02_04:15:00,-26.144680299999997,28.09333049999998,12.466842147206401,28.0,tall,female,7820669585,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2014-03-14_03:07:00,-26.209959599999998,30.076572999999982,22.38280707258914,19.0,tall,male,9310569e50,vehicular,moving traffic violation,False,False,False,True,True,True,True,probable cause,moving traffic violation,low,warning
2010-11-10_09:19:00,-26.697170999999997,26.680463800000027,33.14856327689579,56.0,tall,male,b5ca91d71f,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2018-05-08_18:14:00,-26.1229553,27.93840489999998,31.418036832091584,24.0,tall,female,fb75cd4829,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-11-09_20:37:00,-26.133995499999997,27.987405600000002,20.52037743343692,23.0,medium,male,8009ad438d,vehicular,registration,True,False,False,True,True,True,True,consent,registration,high,arrest
2010-01-21_16:33:00,-26.697170999999997,26.680463800000027,34.19640681610275,45.0,tall,female,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-11-09_22:10:00,-26.1536247,27.970583100000027,27.447944146587755,33.0,medium,male,5a5276c918,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2010-11-11_18:53:00,-26.2555441,27.809051600000004,32.141335486932675,20.0,tall,female,80cbba0ee1,vehicular,investigative stop,,,,False,False,False,False,,investigative stop,medium,citation
2016-11-21_14:15:00,-26.17670199999999,27.887734200000025,23.708103764167102,22.0,tall,male,88ef34d431,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,arrest
2011-04-29_09:47:00,-26.276735999999985,27.830302400000008,31.137096798120844,52.0,tall,male,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2012-05-04_09:35:00,-23.356839099999995,19.490566299999998,35.475205538199255,31.0,tall,male,3380b227a4,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2011-07-26_03:08:00,-26.05787870000001,28.0404209,23.166916622377396,52.0,tall,male,53db68761e,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-08-04_15:08:00,-26.412800399999988,30.599845800000026,27.96831798431871,54.0,medium,male,7e173f3f15,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2017-03-22_11:20:00,-26.160108699999995,28.05560490000002,26.621590863533804,37.0,tall,female,8b5a2a4f1d,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2018-04-20_20:16:00,-26.168794,27.910840300000004,38.750776812970855,28.0,medium,female,e47ef05b37,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2011-11-03_13:35:00,-26.456057099999995,29.229330800000028,22.75947022334096,42.0,tall,male,85402489a1,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-05-19_12:22:00,-26.720174799999995,26.011517400000017,42.64092689169767,68.0,tall,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2010-08-08_03:15:00,-26.676608799999997,34.4676812,16.66283220267316,28.0,medium,male,db192e186d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2010-09-14_17:04:00,-26.041326799999986,28.025495400000025,48.24966290697833,62.0,tall,male,724faddb76,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-02-14_11:41:00,-26.1229553,27.93840489999998,37.13873194846272,47.0,short,male,1fe511a9f7,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,citation
2015-11-21_19:20:00,-26.064147299999995,28.018970400000043,42.674215480650375,67.0,tall,female,d4cfdb4ab2,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2015-11-12_12:42:00,-26.1540515,27.97277210000003,17.586109379367993,39.0,tall,male,11e1baf3a8,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2018-11-15_15:21:00,-26.160926200000006,27.920402600000003,22.26003861825881,47.0,tall,male,1633983eae,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2014-04-07_13:20:00,-27.170717600000003,29.849321900000007,31.040053439481785,43.0,medium,male,9d1e57a193,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2017-03-30_21:57:00,-26.284276499999997,28.055644600000008,29.483521804400315,31.0,short,male,60298a925e,vehicular,safety violation,,,,False,False,False,False,,safety violation,medium,warning
2011-08-24_16:01:00,-27.17071700000001,29.849320700000007,29.873382942284252,37.0,tall,male,0d43689ede,vehicular,vehicle equipment violation,False,False,False,False,True,True,False,other,vehicle equipment violation,low,arrest
2014-02-09_09:52:00,-26.124601799999986,27.96883609999999,26.11336071288322,63.0,medium,male,c270bce636,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-05-04_01:34:00,-27.530773100000005,32.45440620000001,30.77426469430847,20.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2012-02-15_10:44:00,-26.895781,17.322176600000006,16.015156100176632,52.0,medium,male,85402489a1,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-05-01_01:49:00,-26.2201155,27.80748380000003,27.540677964175483,22.0,medium,female,f9d7f04fc0,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2012-10-16_12:46:00,-26.613766,31.221045599999982,22.745078797407068,26.0,short,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2010-08-27_13:30:00,-26.1002127,27.995270000000005,28.27290806267256,30.0,medium,male,6dcfd54f0d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-02-18_04:06:00,-27.530773100000005,32.45440620000001,18.227118994064668,21.0,medium,female,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2014-02-11_13:40:00,-30.332484899999997,12.630097800000001,25.04835833608216,23.0,tall,male,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2010-10-02_20:48:00,-26.153082999999995,27.953859300000005,26.282787012787125,63.0,medium,female,2b5605b872,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2014-01-16_11:34:00,-23.842871199999998,31.8779746,26.646902158842565,23.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-08-01_08:49:00,-26.895781,17.322176600000006,21.272418931147556,59.0,tall,female,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2014-09-26_08:00:00,-26.161831399999997,27.972759800000006,22.47397466541162,26.0,medium,female,2929c48d74,vehicular,safety violation,,,,False,False,False,False,,safety violation,high,warning
2010-01-26_10:51:00,-25.771942599999996,32.45358030000003,29.335840019771407,27.0,tall,male,f3be646353,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2010-07-10_12:28:00,-26.150409499999995,27.980138700000026,31.05883039078296,32.0,tall,female,e49beb41de,vehicular,registration,,,,False,False,False,False,,registration,high,warning
2015-07-06_02:27:00,-26.140739099999998,27.9840188,35.49917483013254,47.0,medium,female,73373787a4,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2011-02-25_21:13:00,-26.839437599999997,27.84014709999998,21.85583779122226,26.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,citation
2011-10-02_19:32:00,-26.048519399999996,28.0221054,24.523276454386068,50.0,short,male,65019d82f3,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2013-08-25_20:08:00,-26.2339112,27.99237190000001,41.655846586829675,40.0,medium,female,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2012-01-11_14:23:00,-26.1832403,27.937474800000004,21.72234704734664,32.0,tall,male,75a83e1ab6,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-10-18_17:14:00,-26.1491222,28.133070800000027,16.775969408467276,45.0,tall,male,a0e960d43b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-05-11_13:58:00,-26.839437599999997,27.84014709999998,22.51066533577627,34.0,tall,male,12bfc112fa,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2013-07-30_13:44:00,-27.1707184,29.849323500000025,28.301596775799673,35.0,short,male,c4f63928e2,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2012-05-10_14:40:00,-26.613766,31.221045599999982,20.09206693814421,26.0,short,male,9d1e57a193,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-06-25_13:43:00,-26.895781,17.322176600000006,16.415163517300684,39.0,short,male,01aa59bb70,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2015-03-08_09:37:00,-26.1557076,27.921363200000002,38.49873428660926,64.0,tall,male,4ae38b4239,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2017-08-14_09:08:00,-26.185061799999986,27.963335300000026,23.374183369670725,30.0,short,female,b908cb6e33,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,very high,citation
2012-06-29_01:30:00,-26.129321200000007,27.989942600000006,21.50802943684681,20.0,medium,male,9edafecd50,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,high,warning
2010-04-05_22:34:00,-26.697170999999997,26.680463800000027,25.806013833191187,51.0,tall,female,80cbba0ee1,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,medium,warning
2010-05-17_20:12:00,-28.8071118,27.056433700000028,32.487893243870666,20.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2012-04-19_10:35:00,-26.895781,17.322176600000006,27.943529165931167,40.0,medium,male,01aa59bb70,vehicular,moving traffic violation,False,False,False,False,True,True,True,consent,moving traffic violation,medium,warning
2011-07-04_05:56:00,-27.171778699999997,29.85614520000003,30.23776053165672,56.0,short,male,f9d7f04fc0,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,warning
2018-02-20_18:11:00,-26.076577899999997,28.01396100000001,21.732182748706844,20.0,tall,male,724faddb76,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2010-06-16_22:33:00,-26.151850499999995,27.990500600000004,40.84338941431684,29.0,tall,female,eeeaa04fc6,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,citation
2013-12-19_05:37:00,-28.8071118,27.056433700000028,26.44817123724279,36.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very low,citation
2013-12-21_01:58:00,-26.2491463,28.01545849999998,35.12433757045215,30.0,medium,female,b07a7bfe58,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2011-07-06_05:06:00,-26.17670199999999,27.887734200000025,37.53860130696516,22.0,medium,male,2b7a7efb70,vehicular,investigative stop,True,False,False,False,True,True,True,other,investigative stop,high,arrest
2010-03-26_19:55:00,-27.130115699999998,27.70056440000002,23.746844513525808,29.0,medium,female,813bf4e0a4,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,medium,warning
2012-08-04_10:03:00,-26.147231799999986,27.92747109999999,29.04297469627259,49.0,medium,female,6a6e0f08cf,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,very high,warning
2010-09-23_23:00:00,-25.902102399999997,29.797272800000002,20.63491034623307,28.0,tall,male,6484d713a0,vehicular,vehicle equipment violation,,,,False,False,False,False,,vehicle equipment violation,low,warning
2012-10-07_02:00:00,-29.194725499999997,22.756172500000005,36.74787390916788,41.0,tall,female,eb1a1f772b,vehicular,moving traffic violation,False,False,False,True,True,True,True,consent,moving traffic violation,low,citation
2014-03-28_17:03:00,-26.270029799999996,28.057880600000004,23.288191267765743,38.0,tall,male,17c9ffa200,vehicular,registration,,,,False,False,False,False,,registration,medium,warning
2014-07-02_15:52:00,-27.09048,28.886583,38.13109820910642,23.0,short,female,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,low,citation
2011-03-25_14:58:00,-26.0907657,27.991885900000028,31.341088430982293,54.0,tall,male,79af04892d,vehicular,moving traffic violation,,,,False,False,False,False,,moving traffic violation,high,warning
2010-03-15_18:30:00,-26.134802999999998,28.101102900000043,31.18300525714063,31.0,medium,male,ac6a1127e2,vehicular,moving traffic violation,False,False,False,False,True,True,False,other,moving traffic violation,high,arrest
