datetime,lat,lng,precinct,stop_duration,subject_age,subject_height,subject_sex,officer_id_hash,type,violation,contraband_found,contraband_drugs,contraband_weapons,frisk_performed,search_conducted,search_person,search_vehicle,reason_for_stop,area_risk,outcome
2011-10-31_01:28:00,-26.238641099999995,27.90150059999999,8.0,26.607397240669776,27.0,tall,male,e60adece97,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2014-05-15_19:00:00,-27.09048,28.886583,3.0,22.020109887049887,33.0,medium,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2018-01-15_16:16:00,-26.139206099999996,27.955490000000026,2.0,29.728830940168482,32.0,medium,male,d3fe386ea8,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2013-03-20_10:17:00,-26.209959599999998,30.076572999999982,8.0,17.369719680393477,49.0,tall,female,78d577d0b1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2010-08-30_18:07:00,-26.0369757,28.026928000000026,7.0,32.55691936102902,32.0,medium,male,55fba78524,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-03-11_22:36:00,-26.20325379999999,28.018982800000003,5.0,30.010628409461535,25.0,medium,female,80c48ca34a,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-12-03_15:17:00,-26.245198499999987,28.001850700000006,8.0,33.37806571056123,61.0,tall,female,cf5265e2f4,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2015-04-17_10:45:00,-26.1375497,28.113828000000026,5.0,24.046151397002575,40.0,tall,female,766a98473e,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2015-02-26_12:28:00,-26.3765347,27.402524500000027,1,48.32478110937794,21.0,medium,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2016-12-07_20:43:00,-26.266287,28.115941100000043,3.0,25.786342690198325,18.0,medium,male,db265df432,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,citation
2011-10-20_10:40:00,-26.602446399999998,27.769506700000008,4.0,28.881552642913523,21.0,medium,female,ec95a9403e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2010-02-17_11:40:00,-26.133786999999998,28.121495900000028,5.0,33.576822703660895,44.0,tall,male,d2c8e20a5a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2012-09-04_06:48:00,-26.3765347,27.402524500000027,1,49.58377215023975,42.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-10-09_11:21:00,-26.279260099999995,28.08314509999998,3.0,23.025514965169123,24.0,medium,male,769a186299,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,citation
2016-09-27_10:51:00,-26.2908386,27.945581700000005,8.0,24.674543845653226,29.0,tall,female,df69290668,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-01-19_11:46:00,-26.213526999999992,28.03235579999999,3.0,34.56981715864002,31.0,tall,male,1e2e16c8ea,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,citation
2015-01-15_13:49:00,-26.253836899999996,27.814129199999982,1.0,26.43868470023153,32.0,tall,male,0bb1b66684,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2011-03-12_08:50:00,-26.189136499999996,27.9125978,8.0,18.801392606478714,28.0,tall,female,315048466f,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2017-08-18_13:09:00,-26.2597625,28.045545000000004,3.0,20.703483216994098,65.0,medium,female,0f15e3f7ed,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-08-11_00:20:00,-26.1863101,27.871691700000028,1.0,27.378192642866974,32.0,medium,male,43a72bc466,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2016-07-12_21:08:00,-26.209959599999998,30.076572999999982,8.0,24.233168258397303,42.0,tall,male,53d89d125a,vehicular,moving traffic violation,True,True,False,True,True,True,True,moving traffic violation,low,arrest
2010-09-03_12:06:00,-26.137770499999995,28.110049700000005,5.0,29.32535116631435,25.0,tall,male,4d037c592b,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,medium,citation
2011-04-19_03:33:00,-26.2222594,28.0531153,5.0,28.772069861415535,27.0,medium,male,0bc116322b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2012-11-27_16:46:00,-26.286262,28.119067600000008,3.0,33.38259900921887,64.0,tall,female,0bfa5a7f73,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2010-06-04_00:34:00,-26.2325655,27.805140499999965,1.0,17.87647725249198,18.0,tall,male,a78a8696a9,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2016-09-13_13:22:00,-26.015226999999996,27.865049900000017,6.0,19.295646511758903,47.0,tall,female,f209a8fc10,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2016-09-02_17:49:00,-26.200731599999997,27.827136900000028,1,24.325616899421025,34.0,short,male,7d890c769b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2012-12-27_13:28:00,-26.1371354,28.106180599999988,5.0,35.19208551433841,40.0,tall,female,dee949df82,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2016-06-04_00:11:00,-26.068870299999986,27.97243709999998,7.0,27.760805160312866,27.0,medium,female,8e61dbe818,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-09-26_17:55:00,-26.26711999999999,27.796582000000043,1,17.08545853665451,19.0,short,female,80cbba0ee1,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-06-11_16:29:00,-26.602446399999998,27.769506700000008,8.0,29.879260059313218,54.0,tall,male,e05e99c1e2,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-01-24_13:40:00,-26.212762499999997,27.853551299999964,1.0,24.652963599748446,70.0,tall,female,3c87cce3fc,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-02-15_04:23:00,-26.12558839999999,27.985806300000007,2.0,21.7369263689648,17.0,medium,male,8283fd87e4,vehicular,moving traffic violation,False,False,False,True,True,True,False,moving traffic violation,high,arrest
2015-05-08_15:11:00,-26.14780970000001,27.915572499999982,6.0,40.80327627740003,57.0,medium,female,8e999e99c0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-09-03_16:15:00,-26.229034899999995,27.911278200000027,1.0,38.924866837353576,71.0,tall,male,8563660720,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-01-09_11:24:00,-26.207926,28.027581000000026,5.0,32.701413162832054,22.0,tall,male,f52adc0e6d,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2011-02-21_08:25:00,-27.530773100000005,32.45440620000001,8.0,39.564548864251364,29.0,tall,female,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-03-04_19:50:00,-26.191014200000005,27.997007700000026,3,22.811594224258695,28.0,medium,female,e4f4077945,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-06-01_16:49:00,-26.192515199999995,27.951257700000028,8,39.55480449964645,39.0,medium,male,c0587b7ac9,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,citation
2012-07-09_15:54:00,-26.1673721,27.94859160000003,4,37.5256625983386,45.0,tall,male,298910bcb9,vehicular,safety violation,,,,False,False,False,False,safety violation,very high,warning
2015-09-17_15:44:00,-26.3765347,27.402524500000027,1,18.661125138005147,31.0,tall,male,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2015-07-22_06:24:00,-26.3765347,27.402524500000027,1.0,40.200002204366314,27.0,tall,female,a341fcca8c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-01-15_18:52:00,-26.207926,28.027581000000026,3.0,28.3577805399068,65.0,medium,female,080ab8807b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-03-30_11:56:00,-26.602446399999998,27.769506700000008,8.0,44.90698001178431,25.0,tall,female,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-04-09_17:33:00,-26.168201699999997,27.904309700000027,6.0,27.049215104917078,18.0,medium,male,bb31e185ba,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-03-30_04:38:00,-26.134339299999986,28.10834150000001,5.0,18.58736560396653,55.0,tall,male,acb89d1f7f,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2011-02-16_09:54:00,-27.530773100000005,32.45440620000001,8.0,18.847255442053562,23.0,short,male,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-04-28_04:16:00,-26.3765347,27.402524500000027,1.0,31.91194536028484,49.0,tall,male,cab5aa68c0,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,low,warning
2011-09-16_07:51:00,-26.2204002,28.00979790000001,3,22.953497209649207,17.0,medium,female,d0f8493a41,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2016-06-10_12:10:00,-27.09048,28.886583,3.0,27.595383697350755,30.0,medium,female,a9b7a026f0,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2012-03-23_13:36:00,-26.602446399999998,27.769506700000008,8.0,29.150281847338647,20.0,medium,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2011-01-19_02:41:00,-27.530773100000005,32.45440620000001,8.0,32.24431741213696,42.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-04-25_19:50:00,-26.19368,27.94628440000001,8.0,29.34142953650826,28.0,tall,male,05758765d0,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2016-03-19_18:50:00,-26.176782799999998,27.96043650000003,4.0,38.065047086207855,21.0,tall,male,b52fef1f76,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2016-07-27_10:33:00,-26.176354299999986,28.03975810000003,5.0,29.118120759868457,23.0,tall,male,498350de5b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2015-10-27_17:54:00,-26.170362299999987,27.93380159999998,8.0,28.561910713779596,63.0,tall,male,ebfe43e91e,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2018-08-28_22:46:00,-26.124601799999986,27.96883609999999,2.0,27.284439160133374,24.0,tall,male,c2bbff888c,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2015-02-06_10:32:00,-26.2010874,28.021914100000004,5,38.225542892610626,22.0,medium,female,766a98473e,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,citation
2011-12-23_17:12:00,-26.219072699999998,27.9848123,3.0,20.01083493612827,43.0,medium,female,1efbb4af4c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2015-08-11_11:23:00,-26.163204999999998,27.909164000000004,6.0,35.57791478594843,43.0,medium,male,f209a8fc10,vehicular,registration,,,,False,False,False,False,registration,high,warning
2015-01-13_21:35:00,-26.074417299999986,28.076382800000005,5.0,27.776657151592172,54.0,tall,male,8ed20f511b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-08-16_16:24:00,-26.207926,28.027581000000026,5.0,18.03988291654931,37.0,medium,female,286c82f645,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2018-09-03_23:46:00,-26.246348799999986,28.082822800000002,5.0,19.45886943981674,20.0,tall,male,883b5b4087,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2012-10-25_13:27:00,-26.298638499999996,27.986755500000044,8.0,29.081180521997307,36.0,tall,female,50529da1cb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2011-04-01_03:18:00,-27.530773100000005,32.45440620000001,8.0,39.15076799918425,34.0,medium,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2016-06-16_16:32:00,-26.153202399999998,27.929732900000005,6.0,37.1431947502857,69.0,medium,female,943bdf4ec4,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-01-21_13:08:00,-26.3765347,27.402524500000027,1.0,24.39732246052595,22.0,tall,female,2c5a97d325,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2017-01-10_16:41:00,-26.3765347,27.402524500000027,1.0,29.3239139702159,22.0,tall,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2010-09-30_01:05:00,-27.530773100000005,32.45440620000001,8.0,29.163008067546187,43.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2014-09-13_23:38:00,-26.1772451,27.903313900000043,1.0,34.55175548882692,38.0,tall,male,6d34aa0249,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2017-01-21_08:36:00,-26.218195199999997,27.904331500000026,3.0,21.17477133015818,69.0,medium,male,00eb678631,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-12-18_00:21:00,-26.190469199999995,27.943970400000026,8.0,33.70594218088927,50.0,medium,male,1fe511a9f7,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-08-29_19:57:00,-26.1846332,27.943735599999982,8.0,34.96776299757246,30.0,medium,male,a70d3cbc7c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-04-08_09:24:00,-26.222119999999997,27.80765600000001,5.0,27.377953758016353,38.0,tall,male,6d13b2ff93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2013-05-07_02:15:00,-26.1486709,27.980595599999987,2.0,35.25411630828467,23.0,tall,female,6e95f38057,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2015-01-19_23:25:00,-26.201704999999997,27.822139000000007,1.0,35.26916234751633,18.0,tall,male,0fd9cdb139,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-02-03_01:02:00,-26.2404905,28.09614640000001,5,25.918171219917465,60.0,medium,male,b8a8edb71a,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2013-09-28_09:47:00,-26.265677499999995,28.00866759999998,8.0,43.57574935973292,29.0,tall,female,9b2d08be70,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-03-31_20:17:00,-28.8071118,27.056433700000028,5.0,27.031025971359103,25.0,tall,female,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2017-12-06_02:23:00,-26.228639,27.809351000000007,1.0,16.127882667743087,45.0,tall,male,86ae6e8038,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-09-30_17:52:00,-26.1120954,28.00168210000001,2.0,21.519708240500268,29.0,medium,male,71cbae12cb,vehicular,moving traffic violation,False,False,False,True,True,True,True,moving traffic violation,high,arrest
2016-01-25_13:28:00,-26.16015579999999,28.056401000000008,5.0,14.286176141586264,31.0,tall,male,0a002c81ec,vehicular,registration,,,,False,False,False,False,registration,medium,warning
2016-01-19_23:31:00,-26.1874106,27.914503100000005,8.0,26.484249735592268,23.0,tall,male,17e2b951bd,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2016-07-28_14:13:00,-26.124850799999997,27.951563000000007,6.0,26.72683123745222,49.0,medium,male,5a270d4b1d,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-09-09_01:57:00,-26.260915499999996,28.046134900000027,3.0,39.975053079604685,23.0,short,female,d537d94583,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2011-02-22_06:59:00,-26.2179991,27.808786000000026,1.0,19.802121015431908,44.0,short,male,4716b7aab8,vehicular,parking violation,,,,False,False,False,False,parking violation,medium,warning
2013-08-09_20:05:00,-26.0738385,28.015648500000026,7.0,28.741712712162368,36.0,medium,female,4f1d028e45,vehicular,registration,,,,False,False,False,False,registration,high,warning
2013-01-15_09:00:00,-26.285601399999997,28.06842299999998,3.0,20.869348894390896,27.0,short,female,0f631f3a0e,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-08-10_00:04:00,-26.1813991,27.930875200000003,8.0,30.44821825927937,28.0,tall,female,8d7b449e86,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,arrest
2018-11-25_14:58:00,-26.146318299999997,28.119319500000003,5.0,37.84878948180319,28.0,tall,male,d3a646e989,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2017-03-28_01:44:00,-26.169041799999995,27.932827800000027,6.0,29.59251195361283,26.0,tall,female,05758765d0,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2018-10-02_09:42:00,-26.173980399999998,27.958056500000026,4.0,16.656401039612852,19.0,short,male,c34de323ba,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,citation
2013-02-06_13:09:00,-26.285224200000002,28.08212590000001,3,34.36797605735047,19.0,medium,female,d098ec755c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2017-03-10_13:15:00,-26.1266497,27.9784925,2.0,16.556198887634228,29.0,tall,female,e7099bc91c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2016-05-23_07:42:00,-26.169733,28.056255000000007,5.0,15.640649900526123,37.0,tall,female,adf5df7aac,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2015-07-10_12:26:00,-26.130383399999985,27.9893725,2.0,30.518634966669836,28.0,tall,male,e7099bc91c,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2013-10-21_07:08:00,-26.111269799999995,27.981382800000006,2.0,33.04601581187846,42.0,tall,male,77134f5a26,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,citation
2011-07-17_20:19:00,-26.284610999999998,28.01674890000001,3.0,23.24160053366805,24.0,tall,female,8446a2fbf7,vehicular,safety violation,,,,False,False,False,False,safety violation,high,warning
2012-01-24_23:38:00,-26.0738385,28.015648500000026,7.0,31.6856819956384,18.0,tall,male,b4e2bfe413,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-06-07_12:15:00,-26.2850016,28.084311400000004,3.0,26.526736058021648,32.0,short,female,19615fa2af,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2013-12-16_04:03:00,-26.209959599999998,30.076572999999982,8,46.12541833103477,55.0,medium,male,936ab7dc64,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2012-02-10_12:32:00,-26.0744855,28.024261300000006,7.0,19.58034979368227,24.0,tall,female,a13c40db73,vehicular,seatbelt violation,,,,False,False,False,False,seatbelt violation,high,warning
2010-11-21_09:13:00,-26.195781700000005,27.955998800000003,8.0,30.686868087174176,31.0,tall,female,c905938f10,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2013-04-19_08:12:00,-26.218936,27.98265090000001,8.0,34.149702507160825,57.0,tall,male,6f347e0dbc,vehicular,investigative stop,,,,False,False,False,False,investigative stop,high,warning
2015-10-06_16:23:00,-26.3765347,27.402524500000027,1.0,28.675065345787345,35.0,tall,female,a951ba99dd,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2018-04-07_21:44:00,-26.143074399999996,27.95617870000001,2.0,29.727281005355575,38.0,medium,male,7d40a68784,vehicular,safety violation,,,,False,False,False,False,safety violation,very high,warning
2011-05-24_08:23:00,-26.241580299999995,28.12001860000001,5.0,28.936449882603196,26.0,tall,male,f6e5e4b4bc,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2018-07-16_02:51:00,-26.147713699999997,28.122005000000044,5.0,26.422696899549944,33.0,tall,male,27bfdeaad9,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-03-02_23:17:00,-26.145551399999995,27.974284700000027,2.0,16.129315894170333,26.0,tall,female,47560720c3,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2010-10-20_11:10:00,-26.0574479,28.035396300000002,7.0,27.86783996073606,45.0,tall,male,5e1e44520b,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-07-19_10:53:00,-26.1763949,27.941582700000026,8.0,20.285479974119067,55.0,medium,female,88f042f180,vehicular,registration,,,,False,False,False,False,registration,high,warning
2011-12-14_13:05:00,-26.207926,28.027581000000026,3.0,20.464143734579086,60.0,tall,female,39c3a6436c,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2017-08-17_04:07:00,-26.1420495,27.90846879999998,6.0,26.819708174213638,36.0,medium,female,81ffb8487e,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-09-17_07:34:00,-26.2132771,28.004092500000027,3,28.521574018974828,51.0,tall,male,a951ba99dd,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-04-22_23:23:00,-27.3337151,29.447508099999993,8.0,28.71008759685399,45.0,short,male,8228f97e2c,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very low,warning
2016-10-06_23:11:00,-26.173107099999996,27.949172000000004,4.0,23.957546990625058,42.0,tall,female,a1e3ace771,vehicular,safety violation,,,,False,False,False,False,safety violation,very high,warning
2010-09-07_02:34:00,-27.530773100000005,32.45440620000001,8.0,39.09380048218298,33.0,tall,male,2511466c93,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2016-03-23_17:48:00,-26.290287399999997,28.02416479999998,3.0,40.31982029266993,48.0,medium,female,9219efb2c5,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2010-09-14_19:34:00,-26.2531375,27.784705300000027,1.0,16.910297586559263,78.0,tall,male,40d9b62eac,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2013-04-01_12:32:00,-26.2405215,27.8496078,1.0,25.75017887369253,17.0,tall,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2014-07-08_01:12:00,-26.1728315,27.940405000000027,4,21.45728550606993,22.0,tall,male,57f6131079,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-01-30_13:26:00,-26.123337,27.938739099999964,6,23.349609331252516,49.0,tall,female,f209a8fc10,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2012-05-28_09:06:00,-26.0997158,27.984223199999988,2.0,21.896201179624786,25.0,tall,male,9d8bfc8acb,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2016-06-14_11:22:00,-26.1226561,27.946054800000027,6.0,36.293660673141886,69.0,medium,female,5a270d4b1d,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2014-01-08_00:30:00,-26.174365099999996,27.940284500000004,8.0,20.38249562456216,23.0,tall,female,82f2e31c2b,vehicular,moving traffic violation,False,False,False,False,True,True,True,moving traffic violation,high,arrest
2013-03-24_01:34:00,-26.176959599999996,28.103463700000006,5.0,20.99950394151477,20.0,tall,male,56705d494c,vehicular,safety violation,,,,False,False,False,False,safety violation,medium,warning
2012-01-01_22:24:00,-26.132339799999997,27.892655200000007,6.0,32.003219502527195,31.0,medium,female,972faedf56,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-05-09_09:44:00,-23.211566499999996,37.19460319999999,5.0,39.43390241648222,61.0,tall,male,d38b4128e5,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,citation
2016-08-03_00:44:00,-26.239686499999998,28.10348709999998,5.0,29.117132663939966,19.0,tall,male,95f2a2add9,vehicular,seatbelt violation,False,False,False,False,True,False,True,seatbelt violation,medium,citation
2015-04-26_02:36:00,-26.1854437,27.9168303,8.0,16.670726422970862,56.0,tall,male,6216529cad,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2013-12-01_00:43:00,-26.2325655,27.805140499999965,1.0,18.853990436448022,24.0,medium,male,17c9ffa200,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2010-05-27_07:35:00,-26.2405215,27.8496078,1.0,40.825555772664956,66.0,tall,male,c05e130f6a,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,citation
2011-11-22_11:29:00,-26.2405987,27.838668400000003,1,22.192810197670415,78.0,tall,male,3800f77872,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-06-10_21:00:00,-26.247343599999986,28.019481500000026,3.0,18.911793497880364,45.0,medium,male,ba10efd51b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2013-04-23_09:30:00,-26.3765347,27.402524500000027,1.0,38.10293554231757,49.0,tall,female,7088d92bb2,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,low,warning
2017-08-16_23:33:00,-26.2481031,27.825965600000004,1.0,21.18697337926951,22.0,medium,male,37171e6b00,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,medium,warning
2010-03-25_20:20:00,-28.8071118,27.056433700000028,5.0,30.483452659116775,43.0,tall,male,41c8075306,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very low,citation
2011-03-15_07:49:00,-26.198046499999997,27.987832900000043,3.0,30.97791913151428,27.0,medium,male,4bf759b804,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,very high,warning
2017-01-28_17:30:00,-26.2005128,27.875439500000027,1.0,18.81980778180585,28.0,medium,female,e1ebf60eeb,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2012-03-21_23:43:00,-26.117309299999995,27.965162600000028,2.0,28.632364530015206,29.0,tall,male,fb499377e5,vehicular,vehicle equipment violation,True,True,False,True,True,True,True,vehicle equipment violation,high,arrest
2012-07-25_22:13:00,-26.245897499999998,28.03088099999998,3.0,21.87394869519372,36.0,medium,male,498350de5b,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,high,warning
2011-03-08_21:06:00,-26.184639200000007,27.964321099999964,3.0,35.05980142829373,55.0,medium,male,cf98c01df4,vehicular,vehicle equipment violation,False,False,False,False,True,True,True,vehicle equipment violation,very high,citation
2017-10-18_23:40:00,-26.214593999999998,28.033409000000006,3.0,33.88236418378228,37.0,tall,male,dc95719a9d,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2015-05-28_11:12:00,-26.1784161,27.881757800000003,1.0,44.6187920384339,22.0,medium,male,1f8775dabb,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,medium,warning
2014-06-12_16:20:00,-26.162171899999997,27.909233400000005,6,30.163968726267946,20.0,medium,female,3dddb03518,vehicular,moving traffic violation,,,,False,False,False,False,moving traffic violation,high,warning
2012-01-13_23:55:00,-26.171104899999996,27.947920200000027,4.0,25.629907204122052,23.0,tall,female,05a9feba15,vehicular,vehicle equipment violation,,,,False,False,False,False,vehicle equipment violation,very high,warning
